Customer Name,Category,Sales,Profit
Frank Merwin,Office Supplies,7.536,-13.188
Frank Merwin,Office Supplies,1.408,-2.3232
Frank Merwin,Office Supplies,4.144,-6.4232
Frank Merwin,Office Supplies,52.752,-12.5286
George Zrebassa,Office Supplies,381.36,106.7808
Tracy Collins,Office Supplies,6.72,3.36
Tracy Blumstein,Office Supplies,15.192,5.5071
Tracy Blumstein,Office Supplies,58.32,27.9936
Resi P�lking,Office Supplies,946.764,-694.2936
Lena Radford,Furniture,94.68,31.2444
Lena Radford,Office Supplies,23.67,0.9468
Lena Radford,Technology,1091.168,68.198
Lena Radford,Office Supplies,18.69,5.2332
Lena Radford,Furniture,568.728,28.4364
Lena Radford,Office Supplies,7.312,2.5592
Magdelene Morse,Furniture,147.568,-3.6892
Nona Balk,Office Supplies,56.784,20.5842
Nona Balk,Office Supplies,5.607,-3.9249
Nona Balk,Office Supplies,6.576,0.5754
Darrin Sayre,Office Supplies,14.304,4.6488
Darrin Sayre,Furniture,119.833,7.049
Darrin Sayre,Office Supplies,5.56,2.224
Darrin Sayre,Office Supplies,32.4,15.552
Vicky Freymann,Office Supplies,9.84,2.8536
Vicky Freymann,Office Supplies,2.78,0.7228
Scott Williamson,Office Supplies,3.64,1.365
Scott Williamson,Technology,881.93,220.4825
Pauline Webber,Office Supplies,115.84,54.4448
Ken Dana,Office Supplies,107.648,33.64
Doug O'Connell,Technology,199.95,63.984
Doug O'Connell,Office Supplies,12.96,6.2208
Guy Armstrong,Furniture,60.89,15.2225
Guy Armstrong,Office Supplies,14.94,6.8724
Guy Armstrong,Office Supplies,9.64,4.4344
Guy Armstrong,Furniture,"Lip 20\"\" x 11\"\" -90 Degree Angle\"",0.0
Guy Armstrong,Office Supplies,51.9,24.393
Guy Armstrong,Office Supplies,64.96,2.5984
Jeremy Lonsdale,Office Supplies,25.5,6.63
Stephanie Ulpright,Furniture,215.976,-2.6997
Fred McMath,Furniture,389.97,35.0973
Fred McMath,Office Supplies,269.91,53.982
Maribeth Yedwab,Office Supplies,"Asst. Colors\"",0.7
Maribeth Yedwab,Office Supplies,64.848,24.318
Nathan Mautz,Furniture,14.56,5.5328
Carlos Soltero,Furniture,102.582,6.8388
Carlos Soltero,Office Supplies,20.04,9.6192
Pete Kriz,Office Supplies,32.088,11.2308
Pete Kriz,Office Supplies,4305.552,1453.1238
Harry Marie,Furniture,10.02,4.4088
Harry Marie,Technology,631.96,303.3408
Alan Hwang,Office Supplies,1577.94,757.4112
Fred Chung,Office Supplies,255.85,112.574
Cathy Prescott,Office Supplies,184.704,13.8528
Cathy Prescott,Technology,47.92,11.98
Sean Christensen,Office Supplies,15.936,5.1792
Sean Christensen,Office Supplies,"Dark Blue\"",0.7
Sean Christensen,Furniture,398.972,-28.498
Heather Jas,Furniture,163.88,40.97
Cassandra Brandow,Office Supplies,67.9,20.37
Evan Henry,Office Supplies,72.224,25.2784
Luke Weiss,Office Supplies,11.696,3.9474
Michael Kennedy,Furniture,392.94,43.2234
John Huston,Furniture,18.176,4.7712
Deborah Brumfield,Office Supplies,6.888,-11.0208
Deborah Brumfield,Furniture,457.485,-84.9615
Trudy Brown,Furniture,1079.316,-15.4188
Nathan Mautz,Office Supplies,48.91,22.9877
Thomas Thornton,Office Supplies,9.84,2.8536
Thomas Thornton,Office Supplies,34.5,15.525
Roland Schwarz,Office Supplies,0.556,-0.9452
Trudy Brown,Office Supplies,43.8,20.586
Alice McCarthy,Office Supplies,13.872,5.0286
Alice McCarthy,Furniture,115.96,-64.9376
Michael Paige,Technology,41.424,8.2848
Michael Paige,Technology,244.768,24.4768
Michael Paige,Office Supplies,74.352,6.5058
Michael Paige,Office Supplies,4.312,-6.8992
Michael Paige,Furniture,56.686,-20.245
Michael Paige,Technology,97.968,6.123
Michael Paige,Office Supplies,7.872,0.8856
Michael Paige,Office Supplies,15.552,5.4432
Michael Paige,Office Supplies,1.476,-2.2878
Marc Harrigan,Office Supplies,8.4,2.184
Christina Anderson,Office Supplies,6.56,1.9024
Christina Anderson,Office Supplies,14.88,3.72
Christina Anderson,Technology,45.48,15.918
Christina Anderson,Office Supplies,25.44,9.9216
Ken Dana,Office Supplies,146.688,45.84
Don Weiss,Office Supplies,4.928,1.7248
Don Weiss,Office Supplies,63.488,4.7616
Andrew Gjertsen,Office Supplies,418.32,117.1296
Andrew Gjertsen,Office Supplies,123.858,46.7908
Justin Hirsh,Technology,118.782,-27.7158
Justin Hirsh,Office Supplies,769.184,-163.4516
Dave Kipp,Technology,47.904,-2.994
Anthony Rawles,Office Supplies,13.36,6.4128
Anthony Rawles,Furniture,163.764,25.4744
Anthony Rawles,Furniture,183.92,31.2664
Sally Matthias,Furniture,11.376,-5.688
Sally Matthias,Furniture,66.112,-84.2928
Duane Benoit,Office Supplies,211.04,97.0784
Duane Benoit,Furniture,594.816,59.4816
Duane Benoit,Office Supplies,72.96,23.712
Phillip Flathmann,Furniture,80.96,34.8128
Phillip Flathmann,Technology,455.712,34.1784
Phillip Flathmann,Office Supplies,25.98,7.2744
Ashley Jarboe,Office Supplies,45.28,15.3952
Eugene Barchas,Office Supplies,15.56,7.3132
Erin Smith,Technology,859.2,75.18
Shahid Shariari,Office Supplies,195.68,50.8768
Shahid Shariari,Office Supplies,14.2,6.674
Arthur Gainer,Furniture,314.352,-15.7176
Arthur Gainer,Office Supplies,4.608,1.4976
Craig Yedwab,Office Supplies,17.9,8.771
Rachel Payne,Office Supplies,2.992,1.122
Rachel Payne,Office Supplies,20.064,7.0224
Rachel Payne,Office Supplies,146.73,68.9631
Rachel Payne,Office Supplies,18.75,9.0
Rachel Payne,Technology,117.576,11.7576
Dennis Bolton,Office Supplies,51.184,19.194
Christine Kargatis,Furniture,455.97,-106.393
Christine Kargatis,Office Supplies,"Executive Red\"",0.7
Christine Kargatis,Technology,57.594,-11.5188
Christine Kargatis,Furniture,30.144,8.2896
Christine Kargatis,Furniture,899.43,-12.849
Duane Noonan,Furniture,842.72,202.2528
Duane Noonan,Furniture,41.96,10.9096
Dave Poirier,Office Supplies,13.216,4.4604
Dave Poirier,Furniture,184.752,-20.7846
Rose O'Brian,Furniture,520.464,-14.8704
Rose O'Brian,Office Supplies,11.424,3.7128
Matt Abelman,Office Supplies,19.44,9.3312
Matt Abelman,Office Supplies,3.64,1.0192
Matt Abelman,Office Supplies,"600 Sets per Book\"",0.0
Jonathan Doherty,Office Supplies,43.12,15.092
Jonathan Doherty,Furniture,313.722,-99.3453
Jonathan Doherty,Furniture,45.98,7.8166
Jonathan Doherty,Office Supplies,428.68,0.0
Paul Stevenson,Office Supplies,30.576,10.3194
Paul Stevenson,Office Supplies,13.02,0.3906
Paul Stevenson,Furniture,22.14,6.4206
Paul Stevenson,Office Supplies,359.32,7.1864
Jennifer Ferguson,Office Supplies,11.56,5.6644
Rick Duston,Office Supplies,68.48,25.68
Rick Duston,Office Supplies,1676.88,83.844
Erin Smith,Office Supplies,37.94,18.2112
Katherine Nockton,Furniture,272.97,43.6752
Victoria Pisteka,Furniture,41.568,-4.1568
Victoria Pisteka,Furniture,317.058,-86.0586
Victoria Pisteka,Office Supplies,8.04,2.9145
Carlos Soltero,Technology,419.944,52.493
Ken Brennan,Office Supplies,61.38,15.9588
Ashley Jarboe,Technology,50,10.5
Patrick O'Donnell,Technology,31.8,13.674
Dave Poirier,Office Supplies,32.56,8.4656
Gene McClure,Office Supplies,7.072,2.3868
Craig Carreira,Office Supplies,45.528,15.9348
Craig Carreira,Furniture,64.784,6.4784
Craig Carreira,Office Supplies,424.272,-10.6068
Craig Carreira,Office Supplies,1.344,0.504
Craig Carreira,Office Supplies,83.92,-1.049
Sanjit Jacobs,Office Supplies,25.92,12.4416
Sarah Foster,Furniture,120.576,33.1584
Raymond Messe,Office Supplies,79.92,37.5624
Raymond Messe,Office Supplies,12.28,5.7716
Raymond Messe,Office Supplies,542.94,152.0232
Raymond Messe,Office Supplies,2.04,0.9588
Katherine Murray,Office Supplies,228.92,14.3075
Frank Hawley,Technology,7.992,2.5974
Deirdre Greer,Furniture,582.336,-29.1168
Mitch Webber,Technology,629.95,157.4875
Mitch Webber,Furniture,631.782,140.396
Mitch Webber,Furniture,801.568,-10.0196
Mitch Webber,Office Supplies,75.18,35.3346
Mitch Webber,Office Supplies,30.98,8.0548
Mitch Webber,Technology,1349.91,661.4559
Sung Chung,Office Supplies,14.112,1.2348
Bradley Drucker,Office Supplies,31.12,14.6264
Liz Pelletier,Furniture,4.272,0.9612
Nora Preis,Furniture,209.148,-66.2302
Nora Preis,Office Supplies,1591.02,286.3836
Dave Poirier,Office Supplies,7.92,1.683
Rick Bensley,Technology,574.91,156.047
Rick Bensley,Office Supplies,8.448,2.64
Logan Currie,Technology,1071,171.36
Logan Currie,Furniture,12.07,3.9831
William Brown,Office Supplies,3.273,-2.5093
William Brown,Furniture,"Brown\"",0.2
Maya Herman,Office Supplies,104.696,6.5435
Sean Christensen,Furniture,2803.92,0.0
Matt Hagelstein,Office Supplies,6.816,-11.5872
John Castell,Technology,249.584,15.599
John Castell,Office Supplies,17.94,8.7906
John Castell,Furniture,10.11,3.2352
Ross DeVincentis,Office Supplies,10.368,3.6288
Ross DeVincentis,Office Supplies,11.952,4.0338
Steve Chapman,Office Supplies,15.224,-38.8212
Steve Chapman,Office Supplies,21.984,-56.0592
Nick Crebassa,Technology,604.752,60.4752
Nick Crebassa,Office Supplies,40.7,11.803
Nick Crebassa,Technology,302.376,37.797
Nick Crebassa,Technology,45,4.95
Luke Weiss,Furniture,3785.292,420.588
Angele Hood,Office Supplies,35.4,13.452
Jack O'Briant,Furniture,199.9,39.98
Victoria Wilson,Furniture,1212.96,-69.312
Ben Peterman,Technology,1099.96,82.497
Ben Peterman,Furniture,103.481,-16.2613
Paul Prost,Office Supplies,5.904,1.9926
Steven Cartwright,Technology,30.08,-5.264
Steven Cartwright,Office Supplies,36.288,12.7008
Steven Cartwright,Office Supplies,10.272,1.1556
Steven Cartwright,Technology,252.8,-31.6
Bryan Mills,Office Supplies,"Light Blue\"",0.7
Carlos Daly,Office Supplies,12.96,6.2208
Greg Matthias,Technology,285.576,-57.1152
Barry Pond,Office Supplies,"8\"\"L\"",0.2
Barry Weirich,Office Supplies,14.62,6.7252
Ricardo Emerson,Office Supplies,48.36,6.045
Hallie Redmond,Office Supplies,16.256,1.2192
Hallie Redmond,Technology,219.184,19.1786
Tracy Poddar,Technology,95.84,34.742
Karl Braun,Office Supplies,12.39,5.6994
Anna Chung,Office Supplies,35.88,16.146
Duane Noonan,Furniture,477.3,138.417
Chuck Clark,Office Supplies,12.32,5.9136
Toby Swindell,Office Supplies,8.608,3.0128
Meg O'Connel,Office Supplies,136.26,5.4504
Roy Phan,Office Supplies,186.15,55.845
Roy Phan,Office Supplies,81.792,26.5824
Roy Phan,Office Supplies,47.19,13.6851
Roy Phan,Technology,36.784,-8.2764
James Lanier,Technology,91.475,-1.8295
Bart Watters,Technology,27.192,0.3399
Bart Watters,Office Supplies,12.06,-10.05
Shirley Jackson,Office Supplies,144.6,41.934
Shirley Jackson,Technology,15.992,-2.9985
Frank Gastineau,Office Supplies,34.44,17.22
Eugene Hildebrand,Technology,321.552,20.097
Brendan Sweed,Furniture,701.96,168.4704
Joy Smith,Office Supplies,19.456,3.4048
John Castell,Office Supplies,17.28,7.9488
Janet Molinari,Furniture,31.96,1.598
Christina DeMoss,Office Supplies,164.688,55.5822
Christina DeMoss,Furniture,166.5,-66.6
Christina DeMoss,Office Supplies,12.96,6.2208
Christina DeMoss,Office Supplies,110.96,53.2608
Christina DeMoss,Technology,99.98,3.9992
Christina DeMoss,Office Supplies,11.424,3.7128
Christina DeMoss,Furniture,128.124,24.2012
Christina DeMoss,Furniture,"Black\"",0.0
Janet Molinari,Office Supplies,5.904,1.9926
Janet Molinari,Office Supplies,173.488,54.215
Janet Molinari,Furniture,51.56,-61.872
Janet Molinari,Office Supplies,3.564,-6.237
Shahid Shariari,Office Supplies,13.16,4.1125
Shahid Shariari,Office Supplies,3.828,-6.5076
Shahid Shariari,Office Supplies,304.99,-533.7325
Harry Greene,Office Supplies,18.16,1.816
Becky Castell,Technology,319.984,91.9954
Alejandro Ballentine,Office Supplies,19.68,6.4944
Muhammed Yedwab,Furniture,781.864,-137.976
Muhammed Yedwab,Office Supplies,30.816,9.63
Natalie Fritzler,Furniture,673.344,-76.9536
Nona Balk,Office Supplies,6.54,2.1582
Eric Murdock,Technology,572.8,50.12
Maureen Fritzler,Office Supplies,197.05,59.115
Christopher Martinez,Office Supplies,2022.272,682.5168
Christopher Martinez,Office Supplies,9.12,3.1008
Erin Creighton,Office Supplies,38.16,19.08
Bill Overfelt,Furniture,1592.85,350.427
Bill Overfelt,Office Supplies,11.88,5.346
Vivian Mathis,Technology,120,46.8
Vivian Mathis,Office Supplies,8.67,2.3409
Adam Bellavance,Office Supplies,"Gregg Ruled\"",0.0
Adam Bellavance,Office Supplies,167.94,82.2906
Adam Bellavance,Office Supplies,67.8,31.188
Chris McAfee,Furniture,26.94,11.3148
Kelly Williams,Furniture,32.04,8.01
Michael Moore,Office Supplies,32.13,8.3538
Michael Moore,Office Supplies,2.88,0.8064
Pauline Webber,Technology,1091.93,272.9825
Pauline Webber,Office Supplies,111.96,54.8604
Ruben Dartt,Office Supplies,26.7,7.476
Ruben Dartt,Office Supplies,40.2,18.09
Ruben Dartt,Office Supplies,13.89,4.5837
Ruben Dartt,Office Supplies,689.82,20.6946
Liz MacKendrick,Office Supplies,38.34,15.7194
Cari Sayre,Office Supplies,9.264,-13.896
Kean Thornton,Furniture,204.6664,-6.0196
Bobby Elias,Technology,1649.75,544.4175
Neil Franz�sisch,Office Supplies,91.056,31.8696
Delfina Latchford,Office Supplies,54.208,8.8088
Maurice Satty,Technology,26.982,4.0473
Maurice Satty,Office Supplies,6.912,2.5056
Maurice Satty,Office Supplies,435.504,48.9942
Michelle Moray,Office Supplies,81.08,22.7024
Jennifer Braxton,Office Supplies,93.02,3.7208
Speros Goranitis,Technology,323.976,36.4473
Speros Goranitis,Office Supplies,15.552,5.4432
Speros Goranitis,Office Supplies,32.592,-7.7406
Patrick Bzostek,Office Supplies,83.92,29.372
Patrick Bzostek,Furniture,199.9,39.98
Patrick Bzostek,Technology,31.176,-7.0146
Patrick Bzostek,Office Supplies,172.752,60.4632
Patrick Bzostek,Office Supplies,9.296,3.0212
Ann Chong,Office Supplies,12.768,0.9576
Mathew Reese,Office Supplies,52.76,24.2696
Benjamin Farhat,Office Supplies,55.616,5.5616
Ben Wallace,Furniture,427.644,80.7772
Ben Wallace,Office Supplies,40.67,12.6077
Ben Wallace,Office Supplies,33.48,1.3392
Ben Wallace,Office Supplies,9.728,3.2832
Troy Staebel,Furniture,8.856,-6.8634
Aaron Smayling,Furniture,477.666,84.294
Allen Armold,Office Supplies,16.9,7.774
Allen Armold,Office Supplies,39.96,18.7812
Paul Stevenson,Furniture,191.968,16.7972
Rachel Payne,Office Supplies,35.52,13.32
Rachel Payne,Office Supplies,6.23,-9.6565
Rachel Payne,Office Supplies,56.704,19.1376
Rachel Payne,Furniture,369.1992,-114.0174
Noah Childs,Technology,1.98,0.891
Noah Childs,Office Supplies,75.88,35.6636
Stewart Carmichael,Office Supplies,6.848,2.14
Stewart Carmichael,Office Supplies,4.626,-3.855
Stewart Carmichael,Office Supplies,453.6,90.72
Nicole Fjeld,Office Supplies,13.848,5.193
Sam Craven,Office Supplies,577.584,43.3188
Brendan Dodson,Technology,151.96,36.4704
Suzanne McNair,Furniture,68.432,8.554
Eugene Barchas,Furniture,71.12,9.779
Eugene Barchas,Office Supplies,3.008,0.564
Harold Pawlan,Office Supplies,184.66,84.9436
Evan Bailliet,Furniture,5.312,-1.5936
Susan MacKendrick,Technology,132.52,34.7865
Susan MacKendrick,Office Supplies,195.64,-44.019
Susan MacKendrick,Furniture,51.968,10.3936
Susan MacKendrick,Technology,431.976,-75.5958
Susan MacKendrick,Technology,224.937,-164.9538
Susan MacKendrick,Office Supplies,6,2.1
Catherine Glotzbach,Office Supplies,"300/Messages\"",0.0
Trudy Glocke,Furniture,1125.488,98.4802
Trudy Glocke,Office Supplies,12.645,-10.116
Trudy Glocke,Office Supplies,4.032,1.0584
Damala Kotsonis,Technology,79.96,22.3888
Maria Bertelson,Office Supplies,6.732,-4.488
Maria Bertelson,Office Supplies,33.568,1.6784
Maria Bertelson,Office Supplies,15.84,5.544
Maria Bertelson,Office Supplies,24.424,7.9378
Maria Bertelson,Office Supplies,17.12,1.926
Sandra Flanagan,Furniture,31.56,10.4148
Pamela Stobb,Furniture,105.686,-28.6862
Pamela Stobb,Technology,399.54,-79.908
Pamela Stobb,Furniture,104.93,-4.497
Roger Barcio,Technology,1079.85,323.955
Roger Barcio,Office Supplies,70.98,3.549
Roger Barcio,Office Supplies,29.95,8.6855
Roger Barcio,Furniture,589.41,-6.549
Roy Skaria,Office Supplies,9.648,3.4974
Sarah Brown,Furniture,400.784,-5.0098
Heather Jas,Office Supplies,53.72,13.9672
Stuart Van,Office Supplies,31.008,11.2404
Bobby Elias,Office Supplies,61.12,22.156
Brendan Murry,Office Supplies,195.136,-43.9056
Annie Zypern,Office Supplies,121.536,15.192
Harold Dahlen,Office Supplies,17.472,5.6784
Harold Dahlen,Office Supplies,104.58,-172.557
Barry Franz,Furniture,24.7,-9.88
Barry Franz,Furniture,302.72,-378.4
Henia Zydlo,Office Supplies,8.56,3.852
Henia Zydlo,Office Supplies,11.56,5.6644
Keith Dawkins,Office Supplies,25.86,6.7236
Keith Dawkins,Office Supplies,276.784,89.9548
Keith Dawkins,Technology,110.352,8.2764
Frank Carlisle,Furniture,60.84,19.4688
Theone Pippenger,Office Supplies,35.208,2.6406
Ed Braxton,Office Supplies,41.472,14.5152
Jeremy Pistek,Office Supplies,239.5,114.96
Tamara Dahlen,Office Supplies,34.2,9.234
Denise Monton,Furniture,376.866,-213.5574
Emily Grady,Office Supplies,197.72,55.3616
Henry Goldwyn,Technology,70.72,-6.188
Henry Goldwyn,Office Supplies,194.352,-43.7292
Bart Folk,Office Supplies,21.6,9.936
Bart Folk,Office Supplies,11.07,5.2029
Sanjit Chand,Furniture,282.84,19.7988
Sanjit Chand,Office Supplies,27.72,13.3056
Carlos Soltero,Office Supplies,11.68,5.256
Bill Donatelli,Technology,239.984,23.9984
Mary Zewe,Office Supplies,22.98,6.894
Mary Zewe,Technology,102.13,15.3195
Mary Zewe,Office Supplies,2033.584,762.594
Pauline Webber,Office Supplies,5.76,1.6704
Bill Stewart,Technology,899.982,74.9985
Bill Stewart,Office Supplies,86.352,5.397
Bill Stewart,Technology,139.96,-1.7495
Dianna Arnett,Office Supplies,16.704,1.2528
Dianna Arnett,Technology,3.152,0.4728
Dianna Arnett,Office Supplies,"200 Dupl. Sets/Book\"",0.2
Max Engle,Office Supplies,21.392,-54.5496
Max Engle,Furniture,307.314,-39.5118
Max Engle,Furniture,409.9992,-96.4704
Maya Herman,Office Supplies,9.248,3.3524
Bobby Trafton,Office Supplies,14.67,6.7482
Michael Moore,Office Supplies,37.408,13.0928
Michael Moore,Office Supplies,3.438,-2.5212
Neoma Murray,Office Supplies,7.152,2.3244
Neoma Murray,Technology,179.7,88.053
Mark Hamilton,Office Supplies,90.64,38.9752
Toby Carlisle,Technology,177,30.09
Toby Carlisle,Office Supplies,79.45,22.246
Toby Carlisle,Furniture,1628.82,260.6112
Maya Herman,Furniture,137.54,55.016
Maya Herman,Furniture,730.2,94.926
Emily Phan,Office Supplies,11.56,5.6644
Joseph Holt,Furniture,4297.644,-1862.3124
Craig Molinari,Office Supplies,20.65,9.499
Craig Molinari,Office Supplies,204.9,0.0
Craig Molinari,Furniture,436.704,21.8352
Craig Molinari,Furniture,481.568,54.1764
Frank Olsen,Technology,89.544,12.3123
Frank Olsen,Office Supplies,35.168,-8.3524
Frank Olsen,Office Supplies,72.588,-48.392
Mitch Webber,Office Supplies,221.16,57.5016
Mitch Webber,Technology,281.97,78.9516
Maribeth Schnelling,Furniture,3406.664,160.3136
Maribeth Schnelling,Office Supplies,37.17,10.4076
Maribeth Schnelling,Office Supplies,64.96,19.488
Maribeth Schnelling,Furniture,Cool White Energy Saver,595.38
Harold Pawlan,Technology,95.984,11.998
Harold Pawlan,Office Supplies,4.938,-3.6212
Adam Shillingsburg,Furniture,97.44,35.0784
Adam Shillingsburg,Office Supplies,3.984,1.3944
Adam Shillingsburg,Office Supplies,13.04,5.7376
Adam Shillingsburg,Furniture,579.528,83.7096
Cindy Stewart,Office Supplies,18.75,9.0
Maria Etezadi,Technology,3023.928,226.7946
Maria Etezadi,Technology,26.96,3.7744
Maria Etezadi,Technology,477.6,161.19
Maxwell Schwartz,Office Supplies,193.95,9.6975
Kristen Hastings,Office Supplies,12.96,6.2208
Lena Creighton,Furniture,119.94,23.988
Lena Creighton,Furniture,12.42,4.4712
Art Ferguson,Office Supplies,18.088,6.5569
Art Ferguson,Office Supplies,71.97,35.985
Amy Hunt,Office Supplies,14.94,6.8724
Grace Kelly,Office Supplies,64.68,8.085
Ken Lonsdale,Technology,22,1.375
Frank Merwin,Office Supplies,7.968,2.6892
Frank Merwin,Technology,1499.97,-374.9925
John Lucas,Office Supplies,26.632,1.3316
Gene McClure,Furniture,41.6,14.144
Matthew Clasen,Office Supplies,64.02,29.4492
Cindy Schnelling,Office Supplies,6.99,2.0271
Cindy Schnelling,Office Supplies,"3-1/8\"\" Cut\"",0.0
Aaron Hawkins,Office Supplies,323.1,61.389
Aaron Hawkins,Technology,668.16,75.168
Emily Phan,Office Supplies,8.64,4.2336
Emily Phan,Office Supplies,38.88,18.6624
Emily Phan,Furniture,201.04,54.2808
Emily Phan,Office Supplies,12.96,6.3504
Fred Wasserman,Technology,16.59,5.8065
Kelly Andreada,Office Supplies,35.1,10.179
Sample Company A,Office Supplies,11.646,-17.469
Paul Gonzalez,Office Supplies,32.4,15.552
Paul Gonzalez,Technology,503.96,125.99
Tom Ashbrook,Office Supplies,7.04,2.0416
Patrick O'Brill,Furniture,613.9992,-18.0588
Suzanne McNair,Office Supplies,470.36,122.2936
Neil Knudson,Office Supplies,31.08,15.2292
Neil Knudson,Office Supplies,7.3,2.19
Steve Chapman,Office Supplies,73.536,9.192
Heather Kirkland,Office Supplies,491.55,240.8595
